Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
12,+,36665567,36692764,27197,1696,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57672602,57699569,26967,1696,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36702109,36716573,14464,1697,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57712889,57727023,14134,1697,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36719050,36727743,8693,1698,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57731677,57740233,8556,1698,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36736735,36743398,6663,1699,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57750651,57757028,6377,1699,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36743398,36771598,28200,1700,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57757827,57785370,27543,1700,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36771974,36783402,11428,1701,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57787582,57798659,11077,1701,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36795260,36815512,20252,1702,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57812120,57832258,20138,1702,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36822178,36836395,14217,1703,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57837730,57851288,13558,1703,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36836395,36846842,10447,1704,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57851865,57862383,10518,1704,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36853727,36869590,15863,1705,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57881673,57897421,15748,1705,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36869590,36880441,10851,1706,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57898960,57908425,9465,1706,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36910372,36922199,11827,1707,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57935632,57947138,11506,1707,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36922199,36947276,25077,1708,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57948531,57973040,24509,1708,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36947276,36959592,12316,1709,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57973276,57985561,12285,1709,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36961908,36971070,9162,1710,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,57988870,57997820,8950,1710,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,36989387,37005193,15806,1711,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58016870,58030510,13640,1711,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37005683,37016599,10916,1712,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58030868,58041765,10897,1712,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37016659,37034343,17684,1713,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58042831,58060529,17698,1713,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37034343,37054574,20231,1714,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58061374,58080371,18997,1714,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37054574,37072623,18049,1715,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58080586,58098201,17615,1715,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37075197,37099539,24342,1716,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58101621,58125846,24225,1716,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37099539,37109357,9818,1717,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58126527,58135507,8980,1717,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37113519,37121751,8232,1718,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58139636,58147882,8246,1718,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37121751,37146809,25058,1719,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58148115,58172723,24608,1719,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37160602,37197436,36834,1720,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58186693,58221451,34758,1720,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37198276,37219779,21503,1721,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58224183,58245117,20934,1721,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37223702,37233736,10034,1722,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58250400,58260377,9977,1722,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37237050,37244976,7926,1723,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58263616,58271211,7595,1723,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37244980,37267471,22491,1724,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58271954,58293681,21727,1724,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37288020,37311920,23900,1725,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58320728,58344421,23693,1725,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37311920,37322045,10125,1726,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58345413,58354339,8926,1726,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37323573,37331229,7656,1727,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58355372,58362964,7592,1727,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37333867,37339285,5418,1728,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58363989,58369198,5209,1728,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37341932,37353289,11357,1729,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58372684,58384035,11351,1729,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37358863,37385887,27024,1730,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58388711,58414618,25907,1730,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37385887,37399850,13963,1731,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58414903,58428667,13764,1731,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37399850,37412334,12484,1732,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58429504,58441801,12297,1732,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37413547,37425597,12050,1733,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58447535,58459080,11545,1733,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37425597,37432361,6764,1734,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58459795,58466542,6747,1734,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37432361,37440205,7844,1735,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58466986,58474397,7411,1735,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37441786,37454180,12394,1736,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58476564,58487438,10874,1736,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37454258,37469588,15330,1737,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58487907,58502790,14883,1737,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37471855,37477743,5888,1738,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58513760,58519435,5675,1738,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37477743,37491997,14254,1739,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58519970,58533820,13850,1739,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37492105,37499500,7395,1740,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58534126,58541349,7223,1740,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37501023,37507722,6699,1741,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58546044,58552632,6588,1741,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37540519,37582360,41841,1742,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58590245,58631243,40998,1742,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37582522,37613853,31331,1743,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58631641,58662902,31261,1743,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37613853,37626981,13128,1744,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58663425,58674954,11529,1744,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37632659,37643698,11039,1745,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58675601,58686489,10888,1745,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37643698,37650099,6401,1746,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58687712,58693903,6191,1746,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37691193,37716585,25392,1747,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58737291,58761148,23857,1747,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37720644,37742623,21979,1748,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58765878,58787586,21708,1748,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37743750,37795821,52071,1749,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58790057,58840101,50044,1749,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37796274,37804223,7949,1750,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58840673,58848603,7930,1750,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37804223,37827858,23635,1751,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58849734,58873512,23778,1751,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37827858,37868143,40285,1752,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58874246,58913309,39063,1752,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37868143,37909376,41233,1753,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58913586,58954021,40435,1753,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37912223,37922647,10424,1754,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58959520,58969972,10452,1754,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37922647,37930296,7649,1755,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58971167,58978816,7649,1755,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37932818,37941873,9055,1756,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58984751,58993790,9039,1756,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37941873,37951877,10004,1757,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,58993997,59003942,9945,1757,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37951877,37979376,27499,1758,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59004153,59031047,26894,1758,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,37979376,38016899,37523,1759,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59032158,59068185,36027,1759,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38016904,38022387,5483,1760,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59068190,59073679,5489,1760,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38022387,38039465,17078,1761,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59073997,59091018,17021,1761,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38039465,38049963,10498,1762,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59091236,59100818,9582,1762,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38051097,38059634,8537,1763,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59101634,59109619,7985,1763,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38060639,38078453,17814,1764,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59112482,59130273,17791,1764,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38080911,38111514,30603,1765,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59134502,59164899,30397,1765,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38115065,38126705,11640,1766,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59169821,59181229,11408,1766,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38126705,38143534,16829,1767,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59181926,59198160,16234,1767,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38154979,38192208,37229,1768,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59207130,59244205,37075,1768,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38192208,38202824,10616,1769,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59244892,59255243,10351,1769,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38202824,38211431,8607,1770,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59258606,59267114,8508,1770,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38213704,38230574,16870,1771,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59272291,59288216,15925,1771,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38230574,38250736,20162,1772,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59289900,59310041,20141,1772,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38259491,38272155,12664,1773,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59324890,59337432,12542,1773,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38276108,38304066,27958,1774,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59345416,59372733,27317,1774,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38304066,38311526,7460,1775,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59372942,59380270,7328,1775,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38311526,38317493,5967,1776,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59380592,59386670,6078,1776,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38317493,38333850,16357,1777,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59388957,59405101,16144,1777,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38339378,38362088,22710,1778,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59413324,59435340,22016,1778,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38363419,38376475,13056,1779,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59436047,59448768,12721,1779,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38376475,38387675,11200,1780,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59449117,59458079,8962,1780,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38391422,38396430,5008,1781,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59465836,59470841,5005,1781,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38401181,38408274,7093,1782,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59477683,59484620,6937,1782,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38418378,38432964,14586,1783,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59498465,59513199,14734,1783,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38432964,38449427,16463,1784,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59513986,59528285,14299,1784,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38473525,38566550,93025,1785,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59556364,59651769,95405,1785,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38568082,38638772,70690,1786,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59652990,59723737,70747,1786,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38667169,38868726,201557,1787,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59766508,59975428,208920,1787,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38887060,38892399,5339,1788,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,59989200,59994410,5210,1788,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38897436,38918870,21434,1789,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60001666,60021938,20272,1789,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38918870,38936417,17547,1790,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60023582,60040961,17379,1790,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38946071,38955236,9165,1791,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60052321,60059941,7620,1791,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38957897,38978898,21001,1792,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60062451,60083444,20993,1792,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38981502,38987147,5645,1793,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60088472,60094032,5560,1793,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38987147,38994551,7404,1794,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60094344,60101697,7353,1794,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,38994970,39005410,10440,1795,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60103790,60114392,10602,1795,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39007390,39016404,9014,1796,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60117735,60126427,8692,1796,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39019910,39030865,10955,1797,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60130926,60141368,10442,1797,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39030865,39047014,16149,1798,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60141818,60157100,15282,1798,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39047014,39063705,16691,1799,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60158313,60173334,15021,1799,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39063705,39076019,12314,1800,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60173601,60185721,12120,1800,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39077256,39083723,6467,1801,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60187981,60194366,6385,1801,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39083723,39101142,17419,1802,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60194862,60209296,14434,1802,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39105440,39111592,6152,1803,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60212590,60218756,6166,1803,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39111787,39138521,26734,1804,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60221015,60245697,24682,1804,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39144132,39153832,9700,1805,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60253707,60262655,8948,1805,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39153832,39170531,16699,1806,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60263605,60277043,13438,1806,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39174379,39186953,12574,1807,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60280393,60292532,12139,1807,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39187404,39205595,18191,1808,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60292802,60310092,17290,1808,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39214426,39219980,5554,1809,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60320122,60325462,5340,1809,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39222354,39244830,22476,1810,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60327124,60347947,20823,1810,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39250679,39259107,8428,1811,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60351917,60359586,7669,1811,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39271218,39290245,19027,1812,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60376601,60394263,17662,1812,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39292323,39309080,16757,1813,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60394796,60409439,14643,1813,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39309080,39314459,5379,1814,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60410776,60416330,5554,1814,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39316569,39326400,9831,1815,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60421763,60431581,9818,1815,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39326400,39334154,7754,1816,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60432291,60439716,7425,1816,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39344665,39352569,7904,1817,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60455046,60462867,7821,1817,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39360910,39381446,20536,1818,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60473981,60493949,19968,1818,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39384583,39397846,13263,1819,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60498290,60508640,10350,1819,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39399686,39405804,6118,1820,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
13,+,60509397,60515502,6105,1820,GCA_009769465,85562082,GCA_009769465.1_bTauEry1.pri.chr5
12,+,39405804,39414996,9192,1821,GCA_009769465,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
