Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
7,+,53601750,53609957,8207,2177,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52205578,52213874,8296,2177,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53610166,53619305,9139,2178,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52213874,52223613,9739,2178,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53623914,53629302,5388,2179,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52226707,52232420,5713,2179,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53630868,53646114,15246,2180,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52232420,52247779,15359,2180,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53654682,53661001,6319,2181,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52255714,52263563,7849,2181,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53661840,53672966,11126,2182,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52263563,52274911,11348,2182,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53673702,53703163,29461,2183,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52274966,52304888,29922,2183,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53703869,53710629,6760,2184,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52304888,52311644,6756,2184,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53710888,53722215,11327,2185,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52311644,52324237,12593,2185,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53722847,53742957,20110,2186,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52324462,52344886,20424,2186,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53745364,53751229,5865,2187,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52344886,52351010,6124,2187,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53752364,53757489,5125,2188,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52351017,52356186,5169,2188,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53769497,53788555,19058,2189,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52365393,52384859,19466,2189,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53790574,53804179,13605,2190,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52384859,52398955,14096,2190,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53804411,53819275,14864,2191,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52400206,52415170,14964,2191,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53823677,53838088,14411,2192,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52417883,52432807,14924,2192,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53842573,53862872,20299,2193,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52432949,52453462,20513,2193,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53864185,53870427,6242,2194,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52453462,52459784,6322,2194,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53870933,53876327,5394,2195,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52459784,52465383,5599,2195,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53881139,53886220,5081,2196,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52469475,52474565,5090,2196,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53888632,53903382,14750,2197,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52474565,52489931,15366,2197,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53906773,53916767,9994,2198,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52490558,52500651,10093,2198,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53917326,53944087,26761,2199,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52500651,52528368,27717,2199,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53944503,53957006,12503,2200,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52528368,52542012,13644,2200,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53957815,53975871,18056,2201,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52542162,52560330,18168,2201,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53980046,53988845,8799,2202,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52562542,52571391,8849,2202,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,53994695,54001298,6603,2203,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52576858,52583934,7076,2203,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54002265,54008153,5888,2204,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52584202,52590043,5841,2204,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54008840,54016087,7247,2205,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52590043,52597336,7293,2205,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54019559,54039833,20274,2206,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52597336,52618442,21106,2206,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54051337,54058282,6945,2207,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52626039,52633414,7375,2207,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54066004,54073282,7278,2208,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52639528,52646524,6996,2208,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54077180,54082837,5657,2209,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52648314,52654198,5884,2209,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54115474,54120495,5021,2210,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52687338,52692356,5018,2210,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54121641,54128183,6542,2211,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52692356,52700790,8434,2211,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54137933,54163147,25214,2212,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52713274,52740700,27426,2212,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54165075,54176026,10951,2213,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52742586,52754468,11882,2213,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54176633,54190812,14179,2214,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52756360,52771404,15044,2214,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54192943,54215161,22218,2215,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52776716,52800212,23496,2215,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54220490,54229226,8736,2216,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52809313,52818962,9649,2216,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54239419,54245007,5588,2217,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52828687,52834263,5576,2217,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54249734,54258084,8350,2218,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52837898,52846311,8413,2218,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54258830,54271186,12356,2219,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52846311,52859204,12893,2219,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54288252,54301958,13706,2220,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52873732,52889433,15701,2220,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54302659,54308752,6093,2221,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52899775,52906728,6953,2221,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54310109,54330379,20270,2222,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52907514,52928586,21072,2222,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54330610,54345170,14560,2223,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52928586,52943461,14875,2223,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54345736,54358236,12500,2224,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52943461,52956011,12550,2224,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54369272,54375623,6351,2225,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52963273,52969868,6595,2225,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54388660,54400648,11988,2226,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52981849,52993933,12084,2226,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54401230,54430629,29399,2227,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,52993933,53023397,29464,2227,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54431375,54451128,19753,2228,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53023397,53043140,19743,2228,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54452364,54458279,5915,2229,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53043140,53049210,6070,2229,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54459141,54473090,13949,2230,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53049210,53063750,14540,2230,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54483100,54497242,14142,2231,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53075148,53089449,14301,2231,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54501106,54515259,14153,2232,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53092043,53106190,14147,2232,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54515831,54522128,6297,2233,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53106190,53112727,6537,2233,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54523811,54530075,6264,2234,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53112924,53119198,6274,2234,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54530806,54536107,5301,2235,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53119198,53124953,5755,2235,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54618933,54634528,15595,2236,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53205653,53221665,16012,2236,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54635532,54653385,17853,2237,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53221665,53240469,18804,2237,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54677519,54692084,14565,2238,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53262516,53277819,15303,2238,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54700884,54738500,37616,2239,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53285895,53327451,41556,2239,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54741990,54749913,7923,2240,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53333918,53342471,8553,2240,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54755109,54763223,8114,2241,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53346879,53355290,8411,2241,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54767301,54774922,7621,2242,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53360363,53369621,9258,2242,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54775561,54804500,28939,2243,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53369621,53400206,30585,2243,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54807328,54812358,5030,2244,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53401945,53407027,5082,2244,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54816419,54834074,17655,2245,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53410048,53428155,18107,2245,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54844145,54859341,15196,2246,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53435672,53451072,15400,2246,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54863479,54871050,7571,2247,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53452748,53460400,7652,2247,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54879491,54915042,35551,2248,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53463601,53499454,35853,2248,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54918575,54930120,11545,2249,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53502427,53514491,12064,2249,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,54947606,55051868,104262,2250,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53532786,53635257,102471,2250,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55054818,55074902,20084,2251,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53637526,53653146,15620,2251,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55093178,55098403,5225,2252,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53693189,53699186,5997,2252,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55101811,55108530,6719,2253,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53701873,53708711,6838,2253,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55109135,55124366,15231,2254,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53708711,53724619,15908,2254,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55126852,55133452,6600,2255,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53726554,53733245,6691,2255,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55142572,55160836,18264,2256,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53740604,53759186,18582,2256,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55161337,55169973,8636,2257,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53759186,53768197,9011,2257,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55170486,55176476,5990,2258,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53769460,53775441,5981,2258,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55178086,55203833,25747,2259,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53775441,53801226,25785,2259,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55214027,55229855,15828,2260,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53808343,53824524,16181,2260,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55230449,55243353,12904,2261,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53824524,53838114,13590,2261,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55243931,55249245,5314,2262,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53841372,53846801,5429,2262,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55251350,55256638,5288,2263,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53846801,53852274,5473,2263,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55257362,55269139,11777,2264,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53852274,53864276,12002,2264,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55272170,55277700,5530,2265,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53864930,53870435,5505,2265,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55277944,55292419,14475,2266,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53870435,53887477,17042,2266,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55347922,55358729,10807,2267,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53941776,53952797,11021,2267,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55359905,55414237,54332,2268,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,53952797,54007796,54999,2268,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55415278,55429462,14184,2269,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54007796,54022433,14637,2269,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55434079,55445768,11689,2270,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54027327,54039309,11982,2270,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55484930,55492848,7918,2271,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54080834,54089277,8443,2271,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55502057,55510727,8670,2272,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54095307,54103964,8657,2272,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55510964,55547690,36726,2273,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54103964,54141212,37248,2273,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55550365,55555822,5457,2274,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54142994,54148917,5923,2274,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55643069,55651548,8479,2275,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54233174,54241914,8740,2275,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55746051,55759263,13212,2276,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54336666,54350668,14002,2276,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55874138,55884092,9954,2277,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54463785,54473914,10129,2277,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55884749,55894019,9270,2278,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54473914,54484393,10479,2278,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55908045,55914485,6440,2279,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54488740,54495310,6570,2279,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55948711,55967568,18857,2280,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54498056,54519458,21402,2280,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55967568,55973388,5820,2281,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54520613,54526477,5864,2281,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55974590,55990822,16232,2282,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54526477,54543188,16711,2282,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,55991572,56004914,13342,2283,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54543188,54556961,13773,2283,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56015223,56020552,5329,2284,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54566247,54572008,5761,2284,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56037079,56115242,78163,2285,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54579359,54656534,77175,2285,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56117662,56131370,13708,2286,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54656658,54671561,14903,2286,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56132891,56142011,9120,2287,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54676218,54685636,9418,2287,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56143954,56161069,17115,2288,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54686921,54704834,17913,2288,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56174552,56181133,6581,2289,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54713906,54720421,6515,2289,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56184039,56190755,6716,2290,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54722266,54729275,7009,2290,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56193030,56201740,8710,2291,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54733017,54742032,9015,2291,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56201989,56208539,6550,2292,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54742283,54748849,6566,2292,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56209117,56215972,6855,2293,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54748849,54755648,6799,2293,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56216341,56222324,5983,2294,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54755648,54761919,6271,2294,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56226913,56261117,34204,2295,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54766309,54801113,34804,2295,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56261648,56275404,13756,2296,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54801113,54815661,14548,2296,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56276592,56289805,13213,2297,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54815661,54829842,14181,2297,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56290434,56301270,10836,2298,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54829888,54842636,12748,2298,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56302499,56310195,7696,2299,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54843571,54851448,7877,2299,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56465785,56474362,8577,2300,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54941156,54949738,8582,2300,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56475019,56485405,10386,2301,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
16,+,54949738,54960577,10839,2301,GCA_009769465,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
7,+,56485770,56508178,22408,2302,GCA_009769465,74184283,GCA_009769465.1_bTauEry1.pri.chr6
