Seq_id,Strand,Start,End,Length,Block
14,+,72269240,72285128,15888,254
2,+,6886666,6901278,14612,253
14,+,72253467,72268980,15513,253
2,+,6860274,6867571,7297,252
14,+,72222527,72230309,7782,252
2,+,6839638,6855658,16020,251
14,+,72198124,72215022,16898,251
2,+,6821580,6839247,17667,250
14,+,72175237,72194059,18822,250
2,+,6802366,6817339,14973,249
14,+,72152858,72168970,16112,249
2,+,6786690,6801667,14977,248
14,+,72137195,72152858,15663,248
2,+,6756841,6781982,25141,247
14,+,72103028,72130270,27242,247
2,+,6745274,6756600,11326,246
14,+,72091361,72103028,11667,246
2,+,6727841,6744935,17094,245
14,+,72072110,72089885,17775,245
2,+,6715603,6727632,12029,244
14,+,72058530,72071247,12717,244
2,+,6708932,6715174,6242,243
14,+,72051869,72058530,6661,243
2,+,6672277,6697333,25056,242
14,+,72013619,72038815,25196,242
2,+,6587963,6669696,81733,241
14,+,71926131,72010279,84148,241
2,+,6414554,6585600,171046,240
14,+,71735246,71925302,190056,240
2,+,6393351,6401848,8497,239
14,+,71707160,71716891,9731,239
2,+,6359155,6391747,32592,238
14,+,71672418,71707160,34742,238
2,+,6350102,6358842,8740,237
14,+,71663218,71672418,9200,237
2,+,6325194,6349153,23959,236
14,+,71636773,71662121,25348,236
2,+,6299423,6310035,10612,235
14,+,71608145,71618971,10826,235
2,+,6246578,6296449,49871,234
14,+,71548925,71601945,53020,234
2,+,6233729,6246190,12461,233
14,+,71536014,71548903,12889,233
2,+,6211217,6232555,21338,232
14,+,71510988,71534674,23686,232
2,+,6195828,6209637,13809,231
14,+,71491990,71506965,14975,231
2,+,6181096,6195582,14486,230
14,+,71475641,71491015,15374,230
2,+,6152109,6180711,28602,229
14,+,71445964,71475641,29677,229
2,+,6144768,6150995,6227,228
14,+,71436715,71444523,7808,228
2,+,6137424,6144565,7141,227
14,+,71428233,71435955,7722,227
2,+,6094810,6137147,42337,226
14,+,71377295,71422006,44711,226
2,+,6070055,6090597,20542,225
14,+,71349542,71371730,22188,225
2,+,6043083,6049412,6329,224
14,+,71318194,71325402,7208,224
2,+,6029394,6042750,13356,223
14,+,71304712,71318194,13482,223
2,+,5942735,5959827,17092,222
14,+,71209838,71228399,18561,222
2,+,5926501,5941127,14626,221
14,+,71190590,71207391,16801,221
2,+,5883834,5923911,40077,220
14,+,71146928,71188703,41775,220
2,+,5826442,5883616,57174,219
14,+,71087832,71146928,59096,219
2,+,5778132,5826123,47991,218
14,+,71038105,71087832,49727,218
2,+,5736162,5776984,40822,217
14,+,70994078,71037628,43550,217
2,+,5686228,5732993,46765,216
14,+,70928805,70980070,51265,216
2,+,5676805,5685797,8992,215
14,+,70919155,70928805,9650,215
2,+,5574222,5676359,102137,214
14,+,70789893,70902141,112248,214
2,+,5551017,5567735,16718,213
14,+,70762996,70780537,17541,213
2,+,5544895,5550547,5652,212
14,+,70756198,70762351,6153,212
2,+,5534804,5541893,7089,211
14,+,70745601,70753795,8194,211
2,+,5487541,5533887,46346,210
14,+,70690153,70739826,49673,210
2,+,5456580,5486771,30191,209
14,+,70657624,70689831,32207,209
2,+,5414201,5452200,37999,208
14,+,70610280,70651536,41256,208
2,+,5404729,5413717,8988,207
14,+,70598639,70609794,11155,207
2,+,5352000,5370946,18946,206
14,+,70549251,70569105,19854,206
2,+,5343675,5351329,7654,205
14,+,70541415,70549251,7836,205
2,+,5314571,5335740,21169,204
14,+,70510619,70534125,23506,204
2,+,5261035,5283120,22085,203
14,+,70442928,70466995,24067,203
2,+,5217312,5242175,24863,202
14,+,70379631,70407573,27942,202
2,+,5176755,5211395,34640,201
14,+,70336746,70374411,37665,201
2,+,5114153,5176473,62320,200
14,+,70265527,70330905,65378,200
2,+,5098734,5113927,15193,199
14,+,70249487,70265527,16040,199
2,+,5068840,5095118,26278,198
14,+,70218233,70246351,28118,198
2,+,5025839,5068551,42712,197
14,+,70171103,70216518,45415,197
2,+,5004982,5024697,19715,196
14,+,70148347,70169321,20974,196
2,+,4994481,5004747,10266,195
14,+,70135188,70146029,10841,195
2,+,4980313,4988503,8190,194
14,+,70121759,70131097,9338,194
2,+,4966079,4980017,13938,193
14,+,70106932,70121570,14638,193
2,+,4951618,4965436,13818,192
14,+,70086072,70102123,16051,192
2,+,4943835,4951263,7428,191
14,+,70077332,70085031,7699,191
2,+,4932149,4942729,10580,190
14,+,70064201,70075807,11606,190
2,+,4875860,4931892,56032,189
14,+,70006587,70064201,57614,189
2,+,4851359,4872350,20991,188
14,+,69981870,70004378,22508,188
2,+,4812043,4850868,38825,187
14,+,69936453,69977520,41067,187
2,+,4773976,4797273,23297,186
14,+,69896105,69920680,24575,186
2,+,4759557,4773494,13937,185
14,+,69880071,69895353,15282,185
2,+,4745694,4759299,13605,184
14,+,69863623,69879152,15529,184
2,+,4733684,4745460,11776,183
14,+,69851845,69863623,11778,183
2,+,4723094,4732350,9256,182
14,+,69840669,69850596,9927,182
2,+,4714277,4720810,6533,181
14,+,69834187,69840669,6482,181
2,+,4697247,4713628,16381,180
14,+,69817068,69834137,17069,180
2,+,4683792,4690952,7160,179
14,+,69805039,69812252,7213,179
2,+,4658223,4682165,23942,178
14,+,69780770,69805039,24269,178
2,+,4638916,4647331,8415,177
14,+,69764314,69773281,8967,177
2,+,4626515,4634112,7597,176
14,+,69751773,69759864,8091,176
2,+,4593321,4609132,15811,175
14,+,69696147,69713525,17378,175
2,+,4585621,4592450,6829,174
14,+,69666038,69674096,8058,174
2,+,4576396,4585054,8658,173
14,+,69655445,69665423,9978,173
2,+,4567194,4575840,8646,172
14,+,69640735,69651123,10388,172
2,+,4534174,4545583,11409,171
14,+,69602519,69614360,11841,171
2,+,4523868,4533818,9950,170
14,+,69592346,69602519,10173,170
2,+,4452575,4520510,67935,169
14,+,69515762,69586613,70851,169
2,+,4442923,4451249,8326,168
14,+,69507399,69515762,8363,168
2,+,4428232,4437067,8835,167
14,+,69492376,69501892,9516,167
2,+,4396714,4427814,31100,166
14,+,69452372,69487730,35358,166
2,+,4330609,4395861,65252,165
14,+,69384818,69452372,67554,165
2,+,4296746,4329943,33197,164
14,+,69345647,69381780,36133,164
2,+,4286672,4295414,8742,163
14,+,69334809,69343856,9047,163
2,+,4263818,4286220,22402,162
14,+,69309613,69333506,23893,162
2,+,4222720,4262228,39508,161
14,+,69262903,69306956,44053,161
2,+,4215862,4222177,6315,160
14,+,69256117,69262834,6717,160
2,+,4192923,4215263,22340,159
14,+,69232299,69256117,23818,159
2,+,4110761,4147883,37122,158
14,+,69141486,69181639,40153,158
2,+,4053285,4110306,57021,157
14,+,69081794,69141486,59692,157
2,+,4004056,4030906,26850,156
14,+,69029369,69057913,28544,156
2,+,3998031,4003588,5557,155
14,+,69022791,69028320,5529,155
2,+,3977476,3997118,19642,154
14,+,69001310,69021666,20356,154
2,+,3968462,3975908,7446,153
14,+,68993402,69001310,7908,153
2,+,3926693,3962490,35797,152
14,+,68948107,68986393,38286,152
2,+,3885121,3926109,40988,151
14,+,68905089,68948032,42943,151
2,+,3872607,3882572,9965,150
14,+,68894615,68905089,10474,150
2,+,3853230,3871569,18339,149
14,+,68875686,68894615,18929,149
2,+,3817392,3852940,35548,148
14,+,68835649,68873758,38109,148
2,+,3680316,3698971,18655,147
14,+,68680406,68701320,20914,147
2,+,3662147,3674447,12300,146
14,+,68658688,68672584,13896,146
2,+,3577585,3608868,31283,145
14,+,68555694,68588161,32467,145
2,+,3562720,3576771,14051,144
14,+,68533282,68548598,15316,144
2,+,3555929,3562091,6162,143
14,+,68525340,68532397,7057,143
2,+,3511985,3530467,18482,142
14,+,68481475,68502520,21045,142
2,+,3486692,3500807,14115,141
14,+,68457048,68471328,14280,141
2,+,3474654,3479732,5078,140
14,+,68449593,68454960,5367,140
2,+,3458899,3474415,15516,139
14,+,68431137,68447183,16046,139
2,+,3449176,3458676,9500,138
14,+,68421319,68431137,9818,138
2,+,3426892,3439998,13106,137
14,+,68393469,68407563,14094,137
2,+,3414378,3426382,12004,136
14,+,68380141,68393405,13264,136
2,+,3391387,3413964,22577,135
14,+,68351302,68375943,24641,135
2,+,3328274,3367729,39455,134
14,+,68269081,68310750,41669,134
2,+,3209324,3327690,118366,133
14,+,68124162,68252544,128382,133
2,+,3196595,3204833,8238,132
14,+,68111711,68121083,9372,132
2,+,3187162,3196157,8995,131
14,+,68102340,68111711,9371,131
2,+,3156334,3181462,25128,130
14,+,68070920,68097591,26671,130
2,+,3137970,3151638,13668,129
14,+,68051445,68065952,14507,129
2,+,3127480,3137637,10157,128
14,+,68041216,68051445,10229,128
2,+,1473488,1478970,5482,59
14,+,66139809,66145592,5783,59
2,+,1441829,1447424,5595,58
14,+,66107242,66113140,5898,58
2,+,1432091,1438836,6745,57
14,+,66098057,66105246,7189,57
2,+,1419668,1430361,10693,56
14,+,66085695,66096703,11008,56
2,+,1405714,1412888,7174,55
14,+,66071352,66080525,9173,55
2,+,1393652,1402740,9088,54
14,+,66058397,66068113,9716,54
2,+,1381838,1389470,7632,53
14,+,66044735,66053843,9108,53
2,+,1354445,1361943,7498,52
14,+,66014312,66022418,8106,52
2,+,1334281,1353956,19675,51
14,+,65991357,66011790,20433,51
2,+,1274168,1279634,5466,50
14,+,65926349,65931616,5267,50
2,+,1263649,1269304,5655,49
14,+,65890145,65896298,6153,49
2,+,1246925,1256032,9107,48
14,+,65854447,65864761,10314,48
2,+,1222965,1241573,18608,47
14,+,65826612,65847264,20652,47
2,+,1213432,1218654,5222,46
14,+,65818547,65824182,5635,46
2,+,1180473,1187657,7184,45
14,+,65790071,65797718,7647,45
2,+,1162589,1167651,5062,44
14,+,65774243,65779418,5175,44
2,+,1090320,1145162,54842,43
14,+,65695096,65754922,59826,43
2,+,1009665,1015108,5443,42
14,+,65580661,65586701,6040,42
2,+,968467,979161,10694,41
14,+,65535855,65549661,13806,41
2,+,935984,967897,31913,40
14,+,65488473,65523425,34952,40
2,+,927851,935758,7907,39
14,+,65479137,65488056,8919,39
2,+,914361,927553,13192,38
14,+,65462554,65478470,15916,38
2,+,898174,907731,9557,37
14,+,65446880,65457593,10713,37
2,+,865872,872725,6853,36
14,+,65417421,65424734,7313,36
2,+,844070,864457,20387,35
14,+,65393032,65414545,21513,35
2,+,832488,843461,10973,34
14,+,65381963,65393032,11069,34
2,+,790570,807291,16721,33
14,+,65337391,65354876,17485,33
2,+,780013,790229,10216,32
14,+,65325437,65336933,11496,32
2,+,769376,779749,10373,31
14,+,65308864,65320429,11565,31
2,+,751582,769119,17537,30
14,+,65288639,65307537,18898,30
2,+,436744,448281,11537,13
14,+,64918028,64931015,12987,13
2,+,363344,418905,55561,12
14,+,64839956,64901689,61733,12
2,+,178940,217061,38121,11
14,-,64600518,64557203,43315,11
2,+,156134,171207,15073,10
14,-,64651864,64633712,18152,10
2,+,106880,114262,7382,9
14,-,64692949,64684756,8193,9
2,+,87650,101271,13621,8
14,-,64711797,64697658,14139,8
2,+,79155,84901,5746,7
14,-,64719884,64713675,6209,7
2,+,73020,78636,5616,6
14,-,64725944,64720000,5944,6
2,+,58887,65818,6931,5
14,-,64739435,64731815,7620,5
2,+,52442,58478,6036,4
14,-,64746041,64739502,6539,4
2,+,42211,52177,9966,3
14,-,64757211,64746464,10747,3
2,+,7957,21043,13086,2
14,-,64791014,64776115,14899,2
1,+,37051773,37057796,6023,1
14,+,65607248,65613716,6468,1
2,+,450306,483736,33430,14
14,+,64932714,64965366,32652,14
2,+,506471,515165,8694,15
14,+,64990454,64999808,9354,15
2,+,516457,523926,7469,16
14,+,65004254,65012297,8043,16
2,+,537170,547669,10499,17
14,+,65026083,65037779,11696,17
2,+,550714,556104,5390,18
14,+,65041390,65046808,5418,18
2,+,564787,573457,8670,19
14,+,65055529,65064715,9186,19
2,+,577760,586907,9147,20
14,+,65075299,65085513,10214,20
2,+,633319,641301,7982,21
14,+,65146596,65156766,10170,21
2,+,641509,651084,9575,22
14,+,65157906,65168128,10222,22
2,+,651958,663428,11470,23
14,+,65170822,65182684,11862,23
2,+,663989,672242,8253,24
14,+,65182684,65191835,9151,24
2,+,689404,694908,5504,25
14,+,65208307,65215018,6711,25
2,+,700381,708079,7698,26
14,+,65221717,65230393,8676,26
2,+,714006,723525,9519,27
14,+,65245321,65255392,10071,27
2,+,729743,740930,11187,28
14,+,65263557,65276342,12785,28
2,+,742236,747795,5559,29
14,+,65277193,65283501,6308,29
2,+,1483934,1490745,6811,60
14,+,66149914,66157590,7676,60
2,+,1501068,1506449,5381,61
14,+,66166442,66172866,6424,61
2,+,1563507,1576446,12939,62
14,+,66232217,66245509,13292,62
2,+,1585970,1596079,10109,63
14,+,66253148,66264667,11519,63
2,+,1606931,1615291,8360,64
14,+,66279827,66290014,10187,64
2,+,1626158,1635965,9807,65
14,+,66304211,66314715,10504,65
2,+,1667985,1678051,10066,66
14,+,66345471,66355302,9831,66
2,+,1688122,1693657,5535,67
14,+,66363999,66369907,5908,67
2,+,1693960,1701624,7664,68
14,+,66369907,66378840,8933,68
2,+,1702373,1711093,8720,69
14,+,66383616,66392599,8983,69
2,+,1718395,1724370,5975,70
14,+,66398590,66406290,7700,70
2,+,1726947,1745465,18518,71
14,+,66410562,66431222,20660,71
2,+,1749691,1755847,6156,72
14,+,66435119,66441977,6858,72
2,+,1756251,1763024,6773,73
14,+,66441998,66449616,7618,73
2,+,1763471,1774201,10730,74
14,+,66450213,66462306,12093,74
2,+,1779810,1789953,10143,75
14,+,66471826,66484546,12720,75
2,+,1791472,1830721,39249,76
14,+,66485782,66527133,41351,76
2,+,1831983,1843188,11205,77
14,+,66527133,66539235,12102,77
2,+,1843791,1853507,9716,78
14,+,66541353,66552156,10803,78
2,+,1854142,1868606,14464,79
14,+,66552972,66568494,15522,79
2,+,1869096,1899960,30864,80
14,+,66571957,66605601,33644,80
2,+,1912977,1968253,55276,81
14,+,66624907,66687685,62778,81
2,+,1968814,1976890,8076,82
14,+,66689511,66698847,9336,82
2,+,2003815,2022693,18878,83
14,+,66732002,66753577,21575,83
2,+,2035715,2046291,10576,84
14,+,66780209,66791425,11216,84
2,+,2073133,2087376,14243,85
14,+,66823135,66838091,14956,85
2,+,2087851,2125481,37630,86
14,+,66839924,66879813,39889,86
2,+,2125952,2149487,23535,87
14,+,66880239,66905022,24783,87
2,+,2153975,2163645,9670,88
14,+,66910515,66921138,10623,88
2,+,2164169,2250067,85898,89
14,+,66921872,67013969,92097,89
2,+,2253548,2260498,6950,90
14,+,67022768,67030024,7256,90
2,+,2261883,2268305,6422,91
14,+,67030938,67037453,6515,91
2,+,2268805,2274095,5290,92
14,+,67037453,67042961,5508,92
2,+,2274848,2280006,5158,93
14,+,67043039,67048440,5401,93
2,+,2280513,2325149,44636,94
14,+,67048554,67098592,50038,94
2,+,2325353,2379397,54044,95
14,+,67110838,67169766,58928,95
2,+,2380258,2393913,13655,96
14,+,67173578,67188645,15067,96
2,+,2410083,2419145,9062,97
14,+,67207880,67217537,9657,97
2,+,2421736,2431840,10104,98
14,+,67220828,67231532,10704,98
2,+,2431840,2437865,6025,99
14,+,67235367,67241829,6462,99
2,+,2438635,2451595,12960,100
14,+,67244102,67257952,13850,100
2,+,2452393,2463791,11398,101
14,+,67264111,67276421,12310,101
2,+,2472904,2496754,23850,102
14,+,67289027,67314922,25895,102
2,+,2505850,2514520,8670,103
14,+,67325728,67335846,10118,103
2,+,2514825,2540104,25279,104
14,+,67338659,67366311,27652,104
2,+,2541026,2552967,11941,105
14,+,67367171,67381114,13943,105
2,+,2571136,2617324,46188,106
14,+,67403330,67453279,49949,106
2,+,2622017,2637976,15959,107
14,+,67462427,67480032,17605,107
2,+,2638460,2652799,14339,108
14,+,67483704,67499107,15403,108
2,+,2654292,2660114,5822,109
14,+,67501171,67507391,6220,109
2,+,2660114,2683409,23295,110
14,+,67507391,67533015,25624,110
2,+,2688533,2701457,12924,111
14,+,67538836,67552898,14062,111
2,+,2701726,2729465,27739,112
14,+,67553628,67585141,31513,112
2,+,2729889,2737675,7786,113
14,+,67592019,67600912,8893,113
2,+,2738898,2765136,26238,114
14,+,67601736,67631340,29604,114
2,+,2765527,2786919,21392,115
14,+,67634819,67657932,23113,115
2,+,2793535,2798544,5009,116
14,+,67674130,67679393,5263,116
2,+,2799071,2805329,6258,117
14,+,67679393,67686492,7099,117
2,+,2805800,2813410,7610,118
14,+,67686598,67694824,8226,118
2,+,2813740,2823819,10079,119
14,+,67695722,67706412,10690,119
2,+,2829530,2861101,31571,120
14,+,67711581,67744881,33300,120
2,+,2867349,2883978,16629,121
14,+,67750250,67770279,20029,121
2,+,2915016,2980904,65888,122
14,+,67807398,67877005,69607,122
2,+,2981614,3014550,32936,123
14,+,67877005,67911891,34886,123
2,+,3014766,3058124,43358,124
14,+,67913447,67960954,47507,124
2,+,3061813,3087442,25629,125
14,+,67968456,67996329,27873,125
2,+,3087756,3100764,13008,126
14,+,67998665,68012778,14113,126
2,+,3114694,3126787,12093,127
14,+,68028145,68040751,12606,127
2,+,6987875,7001061,13186,258
14,+,72393312,72407409,14097,258
2,+,7001557,7049287,47730,259
14,+,72408157,72461118,52961,259
2,+,7060483,7089671,29188,260
14,+,72486042,72518279,32237,260
2,+,7089979,7103832,13853,261
14,+,72524698,72539097,14399,261
2,+,7133352,7141113,7761,262
14,+,72572323,72580720,8397,262
2,+,7143675,7149388,5713,263
14,+,72586392,72592774,6382,263
2,+,7158923,7168610,9687,264
14,+,72598857,72609048,10191,264
2,+,7169044,7174993,5949,265
14,+,72610211,72616383,6172,265
2,+,7176738,7210853,34115,266
14,+,72616890,72652839,35949,266
2,+,7211062,7219776,8714,267
14,+,72656118,72665109,8991,267
2,+,7220989,7234282,13293,268
14,+,72666749,72680831,14082,268
2,+,7234889,7240066,5177,269
14,+,72681021,72686425,5404,269
2,+,7240308,7260387,20079,270
14,+,72691349,72712430,21081,270
2,+,7260925,7279146,18221,271
14,+,72712430,72731619,19189,271
2,+,7279651,7291307,11656,272
14,+,72732257,72744648,12391,272
2,+,7291782,7299421,7639,273
14,+,72745842,72754918,9076,273
2,+,7310345,7328933,18588,274
14,+,72764757,72784439,19682,274
2,+,7329504,7340217,10713,275
14,+,72788327,72802009,13682,275
2,+,7351254,7366700,15446,276
14,+,72818791,72835795,17004,276
2,+,7367250,7384042,16792,277
14,+,72838572,72856311,17739,277
2,+,7420167,7427549,7382,278
14,+,72898600,72906501,7901,278
2,+,7429559,7444287,14728,279
14,+,72911729,72929206,17477,279
2,+,7531751,7541695,9944,280
14,+,73016702,73022591,5889,280
2,+,7571583,7584639,13056,281
14,+,73053084,73067473,14389,281
2,+,7585244,7590482,5238,282
14,+,73067600,73073249,5649,282
2,+,7593936,7604847,10911,283
14,+,73079611,73091107,11496,283
2,+,7605137,7634099,28962,284
14,+,73093106,73123737,30631,284
2,+,7634383,7648459,14076,285
14,+,73125333,73139957,14624,285
2,+,7726510,7734039,7529,286
14,+,73227249,73235542,8293,286
2,+,7734720,7782861,48141,287
14,+,73236615,73287564,50949,287
2,+,7790413,7812878,22465,288
14,+,73298134,73322058,23924,288
2,+,7817834,7847129,29295,289
14,+,73325876,73356228,30352,289
2,+,7848202,7883097,34895,290
14,+,73358495,73394759,36264,290
2,+,7895034,7917944,22910,291
14,+,73420924,73445399,24475,291
2,+,7918530,7936598,18068,292
14,+,73445399,73464052,18653,292
2,+,7938882,7959615,20733,293
14,+,73465348,73488169,22821,293
2,+,7962837,7968677,5840,294
14,+,73496727,73503101,6374,294
2,+,7976434,7992851,16417,295
14,+,73507617,73525765,18148,295
2,+,7992851,8007259,14408,296
14,+,73527121,73542886,15765,296
2,+,8057500,8069182,11682,297
14,+,73597510,73610185,12675,297
2,+,8069765,8112579,42814,298
14,+,73610895,73656611,45716,298
2,+,8112932,8118970,6038,299
14,+,73658357,73664828,6471,299
2,+,8120645,8133535,12890,300
14,+,73665470,73678534,13064,300
2,+,8133711,8138794,5083,301
14,+,73679484,73684931,5447,301
2,+,8215001,8223698,8697,302
14,+,73765836,73775949,10113,302
2,+,8320960,8348509,27549,303
14,+,73871206,73900444,29238,303
2,+,8351321,8374859,23538,304
14,+,73905324,73930043,24719,304
2,+,8376261,8388827,12566,305
14,+,73930046,73944889,14843,305
2,+,8394414,8455560,61146,306
14,+,73951852,74019066,67214,306
2,+,8455845,8484595,28750,307
14,+,74019482,74050180,30698,307
2,+,8484802,8494699,9897,308
14,+,74050213,74060483,10270,308
2,+,8496204,8505622,9418,309
14,+,74062575,74072130,9555,309
2,+,8505947,8520152,14205,310
14,+,74072130,74087171,15041,310
2,+,8540736,8546340,5604,311
14,+,74108657,74114556,5899,311
2,+,8551203,8595467,44264,312
14,+,74118874,74165167,46293,312
2,+,8596802,8648777,51975,313
14,+,74165799,74220918,55119,313
2,+,8649784,8672377,22593,314
14,+,74222779,74247061,24282,314
2,+,8676854,8710447,33593,315
14,+,74251804,74287811,36007,315
2,+,8726035,8732312,6277,316
14,+,74305448,74312363,6915,316
2,+,8741101,8752743,11642,317
14,+,74321566,74334784,13218,317
2,+,8753290,8761653,8363,318
14,+,74335970,74344247,8277,318
2,+,8762021,8767595,5574,319
14,+,74344247,74350142,5895,319
2,+,8767949,8804079,36130,320
14,+,74350142,74387986,37844,320
2,+,8826862,9166896,340034,321
14,+,74417909,74799633,381724,321
2,+,9167326,9217782,50456,322
14,+,74822798,74884776,61978,322
2,+,9225590,9307622,82032,323
14,+,74905600,74992060,86460,323
2,+,9308533,9316625,8092,324
14,+,74993838,75003962,10124,324
2,+,9318756,9342001,23245,325
14,+,75008251,75033295,25044,325
2,+,9351890,9358544,6654,326
14,+,75053074,75060818,7744,326
2,+,9366381,9410329,43948,327
14,+,75068760,75115659,46899,327
2,+,9462322,9517272,54950,328
14,+,75178979,75239845,60866,328
2,+,9517272,9525457,8185,329
14,-,74815110,74804787,10323,329
2,+,9525457,9940652,415195,330
14,+,75246764,75723531,476767,330
2,+,9967638,9993868,26230,331
14,+,75752475,75779492,27017,331
2,+,9993916,10005883,11967,332
14,+,75779804,75792746,12942,332
2,+,10006197,10022002,15805,333
14,+,75792746,75809569,16823,333
2,+,10023198,10029375,6177,334
14,+,75810760,75817606,6846,334
2,+,10040096,10097639,57543,335
14,+,75829492,75891087,61595,335
2,+,10129042,10135601,6559,336
14,+,75939803,75946315,6512,336
2,+,10137808,10147607,9799,337
14,+,75949875,75961001,11126,337
2,+,10148289,10159259,10970,338
14,+,75965602,75978121,12519,338
2,+,10160714,10176742,16028,339
14,+,75981457,75998560,17103,339
2,+,10232115,10238160,6045,340
14,+,76058833,76065205,6372,340
2,+,10240369,10245621,5252,341
14,+,76072973,76079813,6840,341
2,+,10293320,10303288,9968,342
14,+,76130363,76141866,11503,342
2,+,10308760,10315114,6354,343
14,+,76150541,76158684,8143,343
2,+,10315398,10356944,41546,344
14,+,76158684,76204570,45886,344
2,+,10357944,10380155,22211,345
14,+,76208471,76231992,23521,345
2,+,10424997,10433045,8048,346
14,+,76280186,76289012,8826,346
2,+,10438357,10444877,6520,347
14,+,76294333,76302194,7861,347
2,+,10456026,10691074,235048,348
14,+,76315013,76557870,242857,348
2,+,10693290,10714200,20910,349
14,+,76560111,76580144,20033,349
2,+,10741868,10756039,14171,350
14,+,76609128,76624119,14991,350
2,+,10756301,10811527,55226,351
14,+,76624119,76681587,57468,351
2,+,10812138,10843442,31304,352
14,+,76686469,76719594,33125,352
2,+,10863347,10872344,8997,353
14,+,76739867,76749353,9486,353
2,+,10885729,10924772,39043,354
14,+,76767288,76809166,41878,354
2,+,10925303,10960130,34827,355
14,+,76811888,76847817,35929,355
2,+,10960651,10966680,6029,356
14,+,76848905,76855197,6292,356
2,+,10973910,11013213,39303,357
14,+,76865463,76907673,42210,357
2,+,11013644,11028999,15355,358
14,+,76910669,76926983,16314,358
2,+,11029225,11052735,23510,359
14,+,76926983,76952732,25749,359
2,+,11053230,11085635,32405,360
14,+,76952732,76987405,34673,360
2,+,11090720,11098443,7723,361
14,+,76992447,77000707,8260,361
2,+,11134580,11182214,47634,362
14,+,77046319,77096363,50044,362
2,+,11182585,11198582,15997,363
14,+,77097056,77114118,17062,363
2,+,11198974,11222109,23135,364
14,+,77115473,77140151,24678,364
2,+,11231805,11237569,5764,365
14,+,77148927,77155268,6341,365
2,+,11237905,11248626,10721,366
14,+,77155268,77166066,10798,366
2,+,11248925,11255125,6200,367
14,+,77166066,77172580,6514,367
2,+,11255429,11292798,37369,368
14,+,77172580,77212946,40366,368
2,+,11293523,11310507,16984,369
14,+,77214382,77233328,18946,369
2,+,11311415,11322193,10778,370
14,+,77234440,77245273,10833,370
2,+,11322583,11328075,5492,371
14,+,77245273,77251110,5837,371
2,+,11334529,11350195,15666,372
14,+,77258047,77274974,16927,372
2,+,11350553,11383489,32936,373
14,+,77274974,77309050,34076,373
2,+,11385945,11403594,17649,374
14,+,77310612,77329159,18547,374
2,+,11403877,11413484,9607,375
14,+,77329159,77339267,10108,375
2,+,11481396,11514641,33245,376
14,+,77410334,77443453,33119,376
2,+,11521331,11555242,33911,377
14,+,77454100,77488595,34495,377
2,+,11555624,11590109,34485,378
14,+,77493904,77529791,35887,378
2,+,11591373,11600432,9059,379
14,+,77530466,77541048,10582,379
2,+,11622570,11639607,17037,380
14,+,77561327,77580698,19371,380
2,+,11640491,11659344,18853,381
14,+,77584119,77604211,20092,381
2,+,11671122,11686715,15593,382
14,+,77618664,77636139,17475,382
2,+,11688312,11775426,87114,383
14,+,77636286,77727976,91690,383
2,+,11776403,11796895,20492,384
14,+,77733345,77754768,21423,384
2,+,11810027,11815446,5419,385
14,+,77769789,77775238,5449,385
2,+,11815709,11843258,27549,386
14,+,77775238,77803721,28483,386
2,+,11844520,11863578,19058,387
14,+,77803721,77823757,20036,387
2,+,11899777,11909217,9440,388
14,+,77859789,77869775,9986,388
2,+,11952218,11968083,15865,389
14,+,77915501,77932824,17323,389
2,+,11987489,12004340,16851,390
14,+,77955468,77973549,18081,390
2,+,12004921,12018420,13499,391
14,+,77974064,77988489,14425,391
2,+,12039683,12056260,16577,392
14,+,78010773,78028235,17462,392
2,+,12056551,12063088,6537,393
14,+,78028857,78035946,7089,393
2,+,12081021,12086077,5056,394
14,+,78055492,78061026,5534,394
2,+,12086364,12091660,5296,395
14,+,78061400,78066861,5461,395
2,+,12092568,12105370,12802,396
14,+,78066861,78080545,13684,396
2,+,12105933,12111170,5237,397
14,+,78081980,78087067,5087,397
2,+,12112095,12125740,13645,398
14,+,78087067,78101324,14257,398
2,+,12145687,12168286,22599,399
14,+,78121493,78145441,23948,399
2,+,12168733,12174567,5834,400
14,+,78151157,78157014,5857,400
2,+,12175244,12186698,11454,401
14,+,78157014,78170427,13413,401
2,+,12188919,12222484,33565,402
14,+,78170427,78207304,36877,402
2,+,12223005,12237134,14129,403
14,+,78211459,78226042,14583,403
2,+,12237428,12259728,22300,404
14,+,78226042,78249320,23278,404
2,+,12272373,12290175,17802,405
14,+,78265000,78283768,18768,405
2,+,12290583,12334743,44160,406
14,+,78288582,78334819,46237,406
2,+,12335130,12378498,43368,407
14,+,78335151,78381088,45937,407
2,+,12378641,12392933,14292,408
14,+,78387720,78403004,15284,408
2,+,12393459,12420234,26775,409
14,+,78403659,78432558,28899,409
2,+,12420693,12429628,8935,410
14,+,78442583,78451805,9222,410
2,+,12434220,12453607,19387,411
14,+,78455562,78475838,20276,411
2,+,12455344,12462211,6867,412
14,+,78489082,78496985,7903,412
2,+,12483405,12490565,7160,413
14,+,78570003,78577848,7845,413
2,+,12490934,12497207,6273,414
14,+,78580668,78587486,6818,414
2,+,12541161,12559091,17930,415
14,+,78653124,78672126,19002,415
2,+,12559810,12575550,15740,416
14,+,78673616,78689799,16183,416
2,+,12576940,12593502,16562,417
14,+,78690142,78707520,17378,417
